date,actual,sarimax,sarimax_lower,sarimax_upper
2016-05-26 18:00:00,215.0,150.12376963394757,12.321366428050197,287.926172839845
2016-05-26 19:00:00,223.33333333333331,196.99387460410162,78.79628379827275,315.1914654099305
2016-05-26 20:00:00,91.66666666666669,160.20905015454176,34.075008822097715,286.3430914869858
2016-05-26 21:00:00,76.66666666666667,118.40640109362369,-14.687192804099823,251.4999949913472
2016-05-26 22:00:00,70.0,87.08507957890627,-48.645284207650704,222.81544336546324
2016-05-26 23:00:00,65.0,76.28933158647675,-60.82033861089073,213.39900178384423
2016-05-27 00:00:00,60.0,65.63091993873573,-72.39707883578447,203.65891871325593
2016-05-27 01:00:00,58.333333333333336,60.95338067704692,-77.44412868052278,199.3508900346166
2016-05-27 02:00:00,50.0,57.33619848568373,-81.28382326613803,195.95622023750548
2016-05-27 03:00:00,58.333333333333336,54.6213556359882,-84.10372616239854,193.34643743437496
2016-05-27 04:00:00,58.333333333333336,53.8412088885282,-84.93996244355017,192.62238022060657
2016-05-27 05:00:00,58.333333333333336,60.56279948888535,-78.24770673120399,199.37330570897467
2016-05-27 06:00:00,63.333333333333336,64.97641274691418,-73.84880615485125,203.8016316486796
2016-05-27 07:00:00,111.66666666666669,88.69452362889432,-50.13850121324147,227.52754847103012
2016-05-27 08:00:00,130.0,111.26099735899932,-27.575981406651763,250.09797612465042
2016-05-27 09:00:00,251.66666666666663,110.69131287391323,-28.147729975652936,249.5303557234794
2016-05-27 10:00:00,251.66666666666663,123.3534498814774,-15.486656053504547,262.19355581645937
2016-05-27 11:00:00,310.0,127.9280778965688,-10.912576127008208,266.7687319201458
2016-05-27 12:00:00,185.0,111.28842790938968,-27.552510162239358,250.12936598101874
2016-05-27 13:00:00,265.0,103.12281515511738,-35.718269146868735,241.96389945710348
2016-05-27 14:00:00,101.66666666666669,95.92584555662692,-42.91531444792939,234.76700556118323
2016-05-27 15:00:00,76.66666666666667,95.51508445906748,-43.326114597268486,234.35628351540345
2016-05-27 16:00:00,135.0,142.12534164732602,3.284122417790826,280.9665608768612
2016-05-27 17:00:00,180.0,199.3597814662546,60.51855195623483,338.20101097627435
2016-05-27 18:00:00,430.0,157.32976242453736,18.48852753291959,296.17099731615514
